fast_period,slow_period,signal_period,total_pnl,total_pnl_percent,win_rate,total_trades,winning_trades,losing_trades,avg_pnl,max_drawdown,final_equity,return_percent
15,40,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,41,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,41,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,42,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,43,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,43,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,44,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,44,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,45,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,45,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,46,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,46,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,47,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,47,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,48,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,48,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,49,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,50,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,51,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,52,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,37,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,38,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,39,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,39,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,40,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,41,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,41,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,42,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,42,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,43,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,43,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,44,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,44,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,45,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,45,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,46,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,47,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,47,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,48,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,48,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,49,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,50,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,51,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
16,52,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,35,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,36,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,37,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,37,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,38,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,39,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,39,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,40,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,41,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,41,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,42,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,42,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,43,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,43,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,44,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,44,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,45,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,45,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,46,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,47,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,48,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
17,49,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,33,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,34,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,35,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,35,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,36,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,37,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,37,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,38,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,39,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,39,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,40,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,40,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,40,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,41,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,41,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,42,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,42,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,43,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,43,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,44,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,45,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,46,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,47,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,48,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
18,49,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,32,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,33,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,33,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,34,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,35,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,35,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,36,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,37,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,37,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,38,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,38,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,39,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,39,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,40,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,40,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,41,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,42,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,43,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,44,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,45,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,46,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
19,47,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,30,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,31,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,32,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,33,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,33,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,34,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,35,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,35,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,36,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,36,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,37,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,37,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,38,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,38,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,39,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,40,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,41,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,41,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,42,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,43,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
20,44,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,29,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,30,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,30,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,31,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,32,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,32,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,33,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,34,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,34,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,35,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,35,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,36,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,36,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,37,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,38,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,39,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,39,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,40,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,41,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
21,42,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,28,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,29,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,30,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,31,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,32,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,32,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,33,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,34,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,34,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,35,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,35,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,36,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,37,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,37,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,38,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,39,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
22,40,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,26,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,27,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,28,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,29,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,29,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,30,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,31,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,31,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,32,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,32,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,33,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,33,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,34,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,35,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,35,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,36,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,37,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
23,38,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,25,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,26,12,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,27,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,28,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,28,11,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,29,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,30,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,30,10,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,31,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,31,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,32,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,32,9,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,33,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,34,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,34,8,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,35,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,36,7,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
24,39,6,-11.5,-0.01,50.0,2,1,1,-5.75,0.02,99988.5,-0.01
15,49,8,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
16,46,8,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
17,49,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
18,44,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
18,45,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
18,46,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
19,42,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
19,43,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
20,39,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
20,40,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
20,45,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
20,46,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
20,47,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,37,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,38,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,41,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,42,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,43,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,44,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
21,45,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
22,36,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
22,39,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
22,40,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
22,41,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
22,42,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
23,34,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
23,37,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
23,38,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
23,39,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
23,40,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,32,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,33,7,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,36,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,37,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,38,6,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,39,5,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,40,5,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,41,5,-9.35,-0.01,50.0,2,1,1,-4.68,0.02,99990.65,-0.01
24,51,5,-9.05,-0.01,50.0,2,1,1,-4.52,0.02,99990.95,-0.01
8,30,6,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
8,31,6,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
8,35,5,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
8,36,5,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
9,31,5,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
9,32,5,-8.75,-0.01,50.0,4,2,2,-2.19,0.03,99991.25,-0.01
9,33,5,-8.7,-0.01,50.0,4,2,2,-2.17,0.03,99991.3,-0.01
16,45,8,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
17,42,8,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
18,42,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
18,43,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
19,40,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
19,41,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
20,38,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
21,37,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
21,38,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
21,39,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
21,40,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
22,35,7,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
22,36,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
22,37,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
22,38,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
23,34,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
23,35,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
23,36,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,33,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,34,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,35,6,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,36,5,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,37,5,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
24,38,5,-8.65,-0.01,50.0,2,1,1,-4.33,0.02,99991.35,-0.01
8,24,7,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
8,26,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
8,27,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
9,23,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
9,24,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
9,25,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
9,27,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
9,28,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
10,22,6,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
10,24,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
10,25,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
10,26,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
11,21,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
11,22,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
11,23,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
12,20,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
12,21,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
13,18,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
13,19,5,-8.35,-0.01,50.0,4,2,2,-2.09,0.04,99991.65,-0.01
8,30,5,-7.75,-0.01,50.0,4,2,2,-1.94,0.04,99992.25,-0.01
8,24,6,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
8,25,6,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
9,24,5,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
9,25,5,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
9,26,5,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
10,22,5,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
10,23,5,-7.3,-0.01,50.0,4,2,2,-1.82,0.04,99992.7,-0.01
8,27,5,-6.7,-0.01,50.0,4,2,2,-1.68,0.03,99993.3,-0.01
8,28,5,-6.7,-0.01,50.0,4,2,2,-1.68,0.03,99993.3,-0.01
8,29,5,-6.7,-0.01,50.0,4,2,2,-1.68,0.03,99993.3,-0.01
8,28,6,-6.0,-0.01,50.0,4,2,2,-1.5,0.03,99994.0,-0.01
8,29,6,-6.0,-0.01,50.0,4,2,2,-1.5,0.03,99994.0,-0.01
